TotalVisits,Total Time Spent on Website,Page Views Per Visit,What is your current occupation,What matters most to you in choosing a course,A free copy of Mastering The Interview,Direct Traffic,Google,Olark Chat,Organic Search,API,Landing Page Submission,Finance Management,Unspecified,Mumbai,Converted
0.11649538178538997,1.022463695094896,-0.4788448426612033,2,0,0,0,1,0,0,1,0,0,0,1,1
0.11649538178538997,0.22318167758028082,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.09102675580801721,-0.13266305624471908,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.09102675580801721,0.13193943813797315,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.29854889340142443,2.2195618765779725,-0.166587293910001,0,0,0,0,1,0,0,0,1,1,0,1,1
1.3616282073458332,0.785233872544896,0.4532672431632814,2,0,1,1,0,0,0,0,1,1,0,1,1
-0.09102675580801721,1.2742922759556652,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,1
0.3240175193787972,-0.8388779895281804,0.06644072754612018,0,0,0,0,1,0,0,0,1,0,0,1,0
0.7390617945656115,-0.4994568588027959,2.163692920651211,0,0,1,0,1,0,0,0,1,0,0,1,0
1.3616282073458332,1.8856152802191266,0.06644072754612018,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3240175193787972,1.6976562669679727,1.231580834826726,2,0,0,0,0,0,1,1,0,0,0,1,1
-0.29854889340142443,2.0535010007929726,-0.166587293910001,2,0,1,1,0,0,0,0,1,0,0,0,1
0.9465839321590187,-0.7969065593847189,0.7655247919144836,0,0,0,0,0,0,0,1,0,0,1,1,0
0.11649538178538997,0.8436289057879729,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,1
0.3240175193787972,0.09909223193874239,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.09102675580801721,0.007849992496434732,0.29946874900224135,0,0,0,1,0,0,0,1,0,0,1,1,1
-0.09102675580801721,1.4695506683622035,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
1.3616282073458332,0.6136984623933576,3.5618610493879377,0,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,1.0407121429833575,-0.166587293910001,0,0,1,0,0,0,1,0,1,0,0,1,1
1.5691503449392403,1.237795380178742,-0.07337608532755244,0,0,0,0,0,0,1,1,0,0,1,1,0
0.11649538178538997,1.9221121759960498,0.7655247919144836,2,0,1,1,0,0,0,0,1,0,0,1,1
-0.09102675580801721,-0.1819338655435652,0.29946874900224135,0,0,1,1,0,0,0,0,1,1,0,1,0
0.5315396569722044,0.10091707672758855,1.6976368777389683,0,0,1,0,0,0,1,0,1,0,0,0,0
1.5691503449392403,2.212262497422588,4.02791709230018,3,0,0,0,0,0,1,1,0,0,0,1,1
-0.09102675580801721,-0.6618680450101035,0.29946874900224135,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.6107723909224112,-0.166587293910001,0,0,0,0,0,0,1,1,0,0,1,1,1
-0.29854889340142443,0.18668478180335776,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.09102675580801721,2.4476674751837417,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.29854889340142443,-0.3151475351293344,-0.166587293910001,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.29854889340142443,1.179400346935665,-0.6326433368222433,1,0,0,0,0,1,0,1,0,0,0,1,1
0.9465839321590187,-0.5505525128904881,2.6297489635634532,0,0,1,0,0,0,1,0,1,0,0,0,0
0.11649538178538997,1.5662674421710496,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,0,1
0.3240175193787972,-0.6545686658547188,-0.320385788071041,0,0,0,0,1,0,0,0,1,1,0,0,0
0.3240175193787972,0.7742848038118191,0.06644072754612018,0,0,1,0,0,0,1,1,0,0,0,1,1
0.7390617945656115,1.0297630742502806,2.163692920651211,0,0,0,0,0,0,1,1,0,0,0,1,0
0.5315396569722044,1.878315901063742,1.6976368777389683,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.09102675580801721,-0.3844916371054882,0.29946874900224135,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.09102675580801721,-0.04872019595779602,-0.39961531536612216,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.09102675580801721,2.7505917101322033,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.09102675580801721,-0.5560270472570267,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,1,0
0.11649538178538997,1.5516686838602805,-0.166587293910001,0,0,0,0,0,0,1,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.5060710309948316,0.5972748592937422,-0.6326433368222433,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.29854889340142443,-0.5943487878227959,-0.166587293910001,0,0,1,1,0,0,0,0,1,1,0,0,0
0.3240175193787972,-0.17645933117702675,0.06644072754612018,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.09102675580801721,-0.5396034441574112,-0.39961531536612216,0,0,0,0,0,0,0,1,0,0,1,1,0
0.11649538178538997,0.17756055785912697,0.7655247919144836,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.3240175193787972,-0.1819338655435652,1.231580834826726,0,0,0,0,0,0,1,1,0,0,0,1,0
-0.09102675580801721,1.321738240465665,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,1
-0.09102675580801721,0.6374214446483576,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
1.3616282073458332,0.5042077750625884,3.5618610493879377,2,0,0,0,1,0,0,1,0,0,0,1,1
0.3240175193787972,-0.8881487988270265,1.231580834826726,0,0,1,1,0,0,0,0,1,0,0,0,0
0.5315396569722044,2.4805146813829726,1.6976368777389683,0,0,1,0,0,0,1,0,1,0,0,0,1
-0.09102675580801721,0.8509282849433575,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,1
0.5315396569722044,0.8764761119872037,0.29946874900224135,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.29854889340142443,-0.7567599740301034,-0.6326433368222433,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.5060710309948316,-0.3881413266831805,-0.6326433368222433,0,0,0,0,0,0,1,1,0,0,0,1,0
0.11649538178538997,0.8272053026883576,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.09102675580801721,-0.2950742424520267,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,0
0.11649538178538997,2.318103495175665,0.7655247919144836,0,0,0,0,1,0,0,0,1,1,0,1,1
0.7390617945656115,-0.6125972357112573,0.5324967704583625,0,0,0,0,1,0,0,0,1,0,0,1,1
1.5691503449392403,2.509712198004511,1.4646088562828472,0,0,0,0,0,0,0,1,0,0,1,1,1
0.9465839321590187,1.8199208678206649,0.7655247919144836,0,0,1,0,0,0,1,0,1,1,0,1,1
-0.29854889340142443,-0.751285439663565,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.29854889340142443,-0.5432531337351035,-0.166587293910001,2,0,0,1,0,0,0,0,1,0,1,1,0
0.11649538178538997,-0.0012742314477960338,-0.166587293910001,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5315396569722044,1.0918077970710498,-0.166587293910001,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.09102675580801721,-0.2914245528743344,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,0,0
0.7390617945656115,1.248744448911819,0.5324967704583625,0,0,1,0,1,0,0,0,1,0,0,1,0
0.7390617945656115,-0.4903326348585651,-0.012788799748960984,0,0,1,1,0,0,0,0,1,0,0,0,0
0.9465839321590187,-0.48850779006971895,0.7655247919144836,2,0,0,1,0,0,0,0,1,0,1,1,0
0.3240175193787972,0.6885170987360499,-0.320385788071041,0,0,0,0,0,0,0,1,0,0,0,1,1
1.154106069752426,0.630122065492973,3.0958050064756955,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.09102675580801721,0.880125801564896,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,0,1,1
2.399238895312869,-0.31149784555164206,1.231580834826726,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.29854889340142443,-0.49763201401394974,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
0.11649538178538997,0.8381543714214345,-0.166587293910001,0,0,0,0,0,0,0,1,0,0,1,1,1
0.7390617945656115,1.321738240465665,0.5324967704583625,2,0,0,0,1,0,0,1,0,0,0,1,1
-0.29854889340142443,-0.46113511823702663,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.7390617945656115,2.1483929298129727,0.5324967704583625,0,0,1,0,1,0,0,0,1,0,0,1,1
0.11649538178538997,-0.6253711492331805,0.7655247919144836,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5315396569722044,1.6228376306252803,1.6976368777389683,0,0,0,1,0,0,0,0,1,0,0,1,1
0.3240175193787972,-0.03229659285818064,1.231580834826726,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.29854889340142443,-0.8644258165720266,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.5060710309948316,-0.3151475351293344,-0.6326433368222433,0,0,1,1,0,0,0,0,1,0,0,1,1
0.11649538178538997,-0.7220879230420265,0.7655247919144836,0,0,0,0,1,0,0,1,0,0,1,1,0
1.154106069752426,-0.7074891647312573,0.9985528133706049,0,0,0,1,0,0,0,1,0,0,1,1,0
0.7390617945656115,-0.8644258165720266,0.5324967704583625,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.29854889340142443,-0.12901336666702676,-0.166587293910001,0,0,0,0,0,0,0,1,0,0,1,1,0
0.11649538178538997,-0.8644258165720266,0.7655247919144836,0,0,0,0,1,0,0,0,1,1,0,1,0
0.7390617945656115,1.9221121759960498,0.5324967704583625,0,0,1,0,1,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.5060710309948316,-0.464784807814719,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.29854889340142443,-0.30419846639625747,-0.166587293910001,0,0,0,1,0,0,0,0,1,1,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
0.11649538178538997,-0.7786581114962573,0.7655247919144836,0,0,0,0,0,0,1,0,1,0,0,1,0
0.3240175193787972,0.5954500145048961,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,0,1
0.9465839321590187,2.0024053467052805,0.7655247919144836,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.29854889340142443,1.0972823314375881,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,0,1
0.11649538178538997,1.653859992035665,0.7655247919144836,0,0,0,0,1,0,0,1,0,0,0,1,1
-0.09102675580801721,1.7578761449998956,0.29946874900224135,0,0,0,0,1,0,0,0,1,1,0,1,1
-0.29854889340142443,1.1848748813022036,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,1
0.3240175193787972,-0.3060233111851036,1.231580834826726,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.09102675580801721,1.179400346935665,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.09102675580801721,-0.798731404173565,0.29946874900224135,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
0.5315396569722044,0.37281895026566536,-0.166587293910001,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.29854889340142443,-0.8425276791058727,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,1
0.11649538178538997,-0.6472692866993343,0.7655247919144836,0,0,0,0,0,0,1,1,0,0,1,1,0
0.7390617945656115,0.7085903914133576,0.5324967704583625,0,0,0,0,0,0,0,1,0,0,1,1,0
0.5315396569722044,-0.41003946414933434,1.6976368777389683,1,0,1,1,0,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.09102675580801721,2.442192940817203,0.29946874900224135,0,0,0,1,0,0,0,0,1,0,0,1,1
1.3616282073458332,-0.8516519030501034,0.4532672431632814,0,0,0,1,0,0,0,1,0,0,1,1,0
0.3240175193787972,0.856402819309896,1.231580834826726,2,0,1,0,0,0,1,0,1,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.11649538178538997,-0.5979984774004882,-0.166587293910001,0,0,0,1,0,0,0,1,0,0,1,1,0
0.5315396569722044,0.9823171097402805,1.6976368777389683,0,0,0,1,0,0,0,0,1,0,0,0,0
0.11649538178538997,0.5261059125287423,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.29854889340142443,-0.6691674241654881,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.2877748632966421,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,1
0.5315396569722044,-0.04689535116894986,1.6976368777389683,0,0,0,0,0,0,0,1,0,0,1,1,0
0.11649538178538997,0.2669779525125885,0.7655247919144836,2,0,1,0,1,0,0,0,1,0,0,0,1
-0.29854889340142443,-0.6107723909224112,-0.166587293910001,2,0,0,0,1,0,0,0,1,0,0,0,0
-0.09102675580801721,-0.6545686658547188,0.29946874900224135,0,0,1,1,0,0,0,1,0,0,0,1,0
-0.5060710309948316,-0.6600432002212574,-0.6326433368222433,0,0,0,1,0,0,0,1,0,0,1,1,0
-0.29854889340142443,1.8509432292310495,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.5060710309948316,-0.47938356612548816,-0.6326433368222433,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.29854889340142443,1.6027643379479726,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.09102675580801721,0.6903419435248961,0.29946874900224135,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.11649538178538997,1.6118885618922034,0.7655247919144836,0,0,1,1,0,0,0,0,1,0,0,0,0
0.11649538178538997,1.8856152802191266,0.7655247919144836,0,0,0,0,0,0,0,1,0,0,1,1,1
0.11649538178538997,2.126494792346819,-0.166587293910001,0,0,0,0,0,0,0,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,2,0,0,0,0,1,0,1,0,0,0,1,1
0.3240175193787972,1.595464958792588,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.29854889340142443,0.09361769757220394,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.09102675580801721,-0.23485436442010366,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
0.11649538178538997,-0.7531102844524111,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.29854889340142443,0.6574947373256653,-0.166587293910001,0,0,0,0,0,0,0,1,0,0,0,1,1
-0.09102675580801721,-0.6016481669781805,-0.166587293910001,2,0,0,0,0,0,0,0,0,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.11649538178538997,-0.8261040760062573,-0.166587293910001,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.29854889340142443,2.292555668131819,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
0.3240175193787972,1.6958314221791264,1.231580834826726,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.29854889340142443,-0.3844916371054882,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,1,0
0.7390617945656115,-0.6198966148666419,0.5324967704583625,0,0,1,0,1,0,0,0,1,0,0,0,0
-0.29854889340142443,0.18303509222566544,-0.166587293910001,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.5060710309948316,0.5753767218275884,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.5060710309948316,-0.8534767478389496,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,1
0.5315396569722044,0.13558912771566545,1.6976368777389683,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.29854889340142443,2.7505917101322033,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.2640518810416421,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,0,1,0
0.5315396569722044,-0.4520108942927959,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,1,0
3.4368495832799053,0.5845009457718191,0.23422090299452736,0,0,1,1,0,0,0,1,0,0,0,0,0
0.5315396569722044,2.2341606348887417,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.09102675580801721,-0.572450650356642,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,0,0
0.3240175193787972,-0.2640518810416421,0.06644072754612018,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.11649538178538997,1.6867071982348958,0.7655247919144836,0,0,0,0,0,0,0,1,0,0,1,1,0
-0.09102675580801721,-0.7658841979743343,0.29946874900224135,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.09102675580801721,-0.7202630782531804,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.09102675580801721,-0.3972655506274113,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.09102675580801721,-0.4994568588027959,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.09102675580801721,-0.26587672583048827,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.09102675580801721,1.7633506793664342,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09102675580801721,-0.42281337767125743,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09102675580801721,-0.4556605838704882,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09102675580801721,-0.3425202069620267,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09102675580801721,1.9239370207848958,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,2,0,0,0,0,0,0,0,0,0,0,0,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09102675580801721,0.1574872651818193,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.09102675580801721,2.256058772354896,-0.166587293910001,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.09102675580801721,1.1502028303141267,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.5060710309948316,-0.5870494086674112,-0.6326433368222433,0,0,0,1,0,0,0,0,1,0,0,1,1
-0.29854889340142443,-0.42828791203779587,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.29854889340142443,0.9604189722741268,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.29854889340142443,-0.8115053176954881,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,1
0.3240175193787972,1.2560438280672035,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.7390617945656115,-0.4392369807708728,0.5324967704583625,0,0,0,0,1,0,0,0,1,0,0,1,0
0.11649538178538997,-0.8023810937512573,-0.166587293910001,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.7390617945656115,0.9366959900191267,2.163692920651211,2,0,0,0,0,0,0,1,0,0,1,1,1
-0.29854889340142443,0.35457050237720383,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,1
0.11649538178538997,-0.596173632611642,-0.6326433368222433,0,0,0,0,1,0,0,1,0,0,1,1,0
8.209858747928271,-0.7859574906516419,0.7235797480523819,0,0,0,1,0,0,0,0,1,0,0,0,0
1.3616282073458332,-0.6636928897989497,1.231580834826726,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.09102675580801721,1.296190413421819,-0.39961531536612216,0,0,0,0,0,0,0,1,0,0,1,1,0
0.7390617945656115,1.6410860785137418,-0.44622091965734645,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.09102675580801721,2.402046355462588,0.29946874900224135,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
-0.29854889340142443,-0.6107723909224112,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,0,0
-0.29854889340142443,-0.1892332446989498,-0.166587293910001,0,0,0,0,0,0,0,1,0,0,1,1,0
0.11649538178538997,1.4221047038522034,0.7655247919144836,0,0,1,1,0,0,0,0,1,0,0,0,1
0.3240175193787972,1.9312363999402804,1.231580834826726,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.29854889340142443,0.0060251477075885795,-0.166587293910001,0,0,0,0,0,0,0,1,0,0,1,1,0
0.3240175193787972,-0.7458109052970265,0.06644072754612018,0,0,0,0,1,0,0,1,0,0,1,1,1
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,1
0.11649538178538997,-0.3662431892170267,0.7655247919144836,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
-0.5060710309948316,-0.24580343315318057,-0.6326433368222433,0,0,1,1,0,0,0,0,1,1,0,1,0
-0.29854889340142443,-0.2129562269539498,-0.166587293910001,0,0,0,0,1,0,0,1,0,0,1,1,1
0.3240175193787972,-0.38996617147202667,1.231580834826726,0,0,0,0,0,0,1,1,0,0,1,1,0
-0.09102675580801721,-0.4209885328824113,-0.39961531536612216,1,0,1,1,0,0,0,0,1,0,0,0,1
0.5315396569722044,-0.798731404173565,1.6976368777389683,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.29854889340142443,0.9147978525529729,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,0
-0.7135931685882387,-0.8899736436158726,-1.0986993797344857,0,0,0,0,0,1,0,1,0,0,1,1,0
0.5315396569722044,0.10091707672758855,1.6976368777389683,0,0,0,0,1,0,0,0,1,0,0,1,1
-0.09102675580801721,0.3107742274448962,0.29946874900224135,0,0,0,0,0,0,1,0,1,0,0,0,0
0.11649538178538997,1.9531345374064344,0.7655247919144836,0,0,0,0,0,0,1,0,1,0,0,0,1
0.3240175193787972,-0.21843076132048828,1.231580834826726,0,0,0,0,0,0,1,1,0,0,1,1,0
1.3616282073458332,-0.2968990872408729,0.4532672431632814,0,0,1,0,0,0,0,1,0,1,0,1,1
0.3240175193787972,1.832694781342588,1.231580834826726,0,0,0,0,1,0,0,0,1,0,0,1,1
0.11649538178538997,2.0680997591037418,0.7655247919144836,0,0,0,0,1,0,0,0,1,0,0,0,1
0.3240175193787972,-0.5268295306354882,1.231580834826726,0,0,0,0,0,0,1,1,0,0,1,1,0
0.3240175193787972,-0.5432531337351035,1.231580834826726,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.09102675580801721,1.6064140275256649,0.29946874900224135,0,0,1,1,0,0,0,0,1,0,0,0,1
-0.29854889340142443,-0.18375871033241137,-0.166587293910001,0,0,1,0,0,0,1,0,1,0,0,1,0
-0.29854889340142443,-0.3844916371054882,-0.166587293910001,0,0,1,1,0,0,0,0,1,0,0,1,1
0.11649538178538997,-0.11806429793394985,0.7655247919144836,0,0,1,0,0,0,1,0,1,0,0,0,0
-0.09102675580801721,1.1082314001706652,0.29946874900224135,0,0,0,1,0,0,0,0,1,1,0,0,0
